# Joukowski airfoil case 3
# a = 1, xi0 = 0, eta0 = 0.3, r = 1.04403
# x   y   x/a   y/a
1.891279 0.068952 1.891279 0.068952
1.897280 0.065286 1.897280 0.065286
1.903094 0.061718 1.903094 0.061718
1.908724 0.058250 1.908724 0.058250
1.914169 0.054881 1.914169 0.054881
1.919432 0.051612 1.919432 0.051612
1.924515 0.048444 1.924515 0.048444
1.929418 0.045377 1.929418 0.045377
1.934143 0.042411 1.934143 0.042411
1.938692 0.039546 1.938692 0.039546
1.943066 0.036782 1.943066 0.036782
1.947266 0.034120 1.947266 0.034120
1.951294 0.031559 1.951294 0.031559
1.955151 0.029100 1.955151 0.029100
1.958839 0.026742 1.958839 0.026742
1.962359 0.024486 1.962359 0.024486
1.965712 0.022331 1.965712 0.022331
1.968900 0.020278 1.968900 0.020278
1.971924 0.018326 1.971924 0.018326
1.974786 0.016475 1.974786 0.016475
1.977487 0.014725 1.977487 0.014725
1.980027 0.013075 1.980027 0.013075
1.982410 0.011525 1.982410 0.011525
1.984635 0.010075 1.984635 0.010075
1.986704 0.008725 1.986704 0.008725
1.988618 0.007474 1.988618 0.007474
1.990379 0.006322 1.990379 0.006322
1.991988 0.005268 1.991988 0.005268
1.993446 0.004311 1.993446 0.004311
1.994754 0.003452 1.994754 0.003452
1.995914 0.002690 1.995914 0.002690
1.996927 0.002024 1.996927 0.002024
1.997793 0.001454 1.997793 0.001454
1.998515 0.000979 1.998515 0.000979
1.999093 0.000598 1.999093 0.000598
1.999528 0.000311 1.999528 0.000311
1.999822 0.000118 1.999822 0.000118
1.999975 0.000017 1.999975 0.000017
1.999989 0.000007 1.999989 0.000007
1.999865 0.000089 1.999865 0.000089
1.999604 0.000261 1.999604 0.000261
1.999207 0.000523 1.999207 0.000523
1.998674 0.000874 1.998674 0.000874
1.998008 0.001312 1.998008 0.001312
1.997209 0.001838 1.997209 0.001838
1.996278 0.002450 1.996278 0.002450
1.995217 0.003148 1.995217 0.003148
1.994025 0.003931 1.994025 0.003931
1.992704 0.004798 1.992704 0.004798
1.991256 0.005748 1.991256 0.005748
1.989680 0.006779 1.989680 0.006779
1.987978 0.007893 1.987978 0.007893
1.986151 0.009086 1.986151 0.009086
1.984200 0.010359 1.984200 0.010359
1.982125 0.011710 1.982125 0.011710
1.979928 0.013139 1.979928 0.013139
1.977609 0.014645 1.977609 0.014645
1.975170 0.016227 1.975170 0.016227
1.972610 0.017883 1.972610 0.017883
1.969932 0.019613 1.969932 0.019613
1.967136 0.021415 1.967136 0.021415
1.964222 0.023290 1.964222 0.023290
1.961191 0.025235 1.961191 0.025235
1.958045 0.027250 1.958045 0.027250
1.954784 0.029334 1.954784 0.029334
1.951409 0.031486 1.951409 0.031486
1.947920 0.033704 1.947920 0.033704
1.944319 0.035988 1.944319 0.035988
1.940606 0.038337 1.940606 0.038337
1.936781 0.040750 1.936781 0.040750
1.932847 0.043226 1.932847 0.043226
1.928802 0.045763 1.928802 0.045763
