# type = 2
# x0 = 0.1, y0 = 0, z0 = 0
# projection: horizontal = z, vertical = x
# z   x
-1.194214 1.747848
-1.196694 1.747254
-1.199165 1.746657
-1.201625 1.746060
-1.204075 1.745461
-1.206515 1.744860
-1.208945 1.744259
-1.211364 1.743655
-1.213774 1.743051
-1.216174 1.742445
-1.218564 1.741838
-1.220943 1.741230
-1.223313 1.740620
-1.225672 1.740008
-1.228021 1.739396
-1.230360 1.738782
-1.232689 1.738167
-1.235007 1.737550
-1.237315 1.736932
-1.239613 1.736313
-1.241901 1.735693
-1.244179 1.735071
-1.246446 1.734447
-1.248703 1.733823
-1.250950 1.733197
-1.253187 1.732570
-1.255413 1.731941
-1.257628 1.731312
-1.259834 1.730681
-1.262029 1.730048
-1.264214 1.729415
-1.266388 1.728780
-1.268552 1.728143
-1.270705 1.727506
-1.272848 1.726867
-1.274981 1.726227
-1.277103 1.725585
-1.279215 1.724943
-1.281316 1.724299
-1.283407 1.723654
-1.285487 1.723007
-1.287557 1.722359
-1.289616 1.721710
-1.291664 1.721060
-1.293702 1.720408
-1.295730 1.719756
-1.297747 1.719102
-1.299753 1.718446
-1.301749 1.717790
-1.303734 1.717132
-1.305708 1.716473
-1.307672 1.715813
-1.309625 1.715151
-1.311567 1.714488
-1.313499 1.713824
-1.315420 1.713159
-1.317330 1.712493
-1.319230 1.711825
-1.321119 1.711156
-1.322997 1.710486
-1.324864 1.709815
-1.326721 1.709142
-1.328567 1.708469
-1.330402 1.707794
-1.332226 1.707117
-1.334040 1.706440
-1.335842 1.705762
-1.337634 1.705082
-1.339415 1.704401
-1.341185 1.703719
-1.342944 1.703036
-1.344692 1.702351
-1.346430 1.701666
-1.348156 1.700979
-1.349872 1.700291
-1.351576 1.699602
-1.353270 1.698912
-1.354953 1.698220
-1.356625 1.697528
-1.358285 1.696834
-1.359935 1.696139
-1.361574 1.695443
-1.363202 1.694746
-1.364819 1.694047
-1.366424 1.693348
-1.368019 1.692647
-1.369603 1.691945
-1.371175 1.691243
-1.372737 1.690539
-1.374287 1.689833
-1.375827 1.689127
-1.377355 1.688420
-1.378872 1.687711
-1.380378 1.687002
-1.381873 1.686291
-1.383357 1.685579
-1.384829 1.684866
-1.386291 1.684152
-1.387741 1.683437
-1.389180 1.682721
-1.390608 1.682004
-1.392024 1.681286
-1.393430 1.680566
-1.394824 1.679846
-1.396207 1.679124
-1.397579 1.678401
-1.398939 1.677678
-1.400288 1.676953
-1.401626 1.676227
-1.402953 1.675500
-1.404268 1.674772
-1.405572 1.674043
-1.406865 1.673313
-1.408146 1.672582
-1.409416 1.671850
-1.410675 1.671116
-1.411922 1.670382
-1.413158 1.669647
-1.414383 1.668911
-1.415596 1.668173
-1.416798 1.667435
-1.417989 1.666696
-1.419168 1.665955
-1.420335 1.665214
-1.421492 1.664471
-1.422636 1.663728
-1.423770 1.662984
-1.424892 1.662238
-1.426002 1.661492
-1.427101 1.660744
-1.428189 1.659996
-1.429265 1.659247
-1.430329 1.658496
-1.431382 1.657745
-1.432424 1.656993
-1.433454 1.656239
-1.434472 1.655485
-1.435479 1.654730
-1.436475 1.653974
-1.437459 1.653216
-1.438431 1.652458
-1.439392 1.651699
-1.440341 1.650939
-1.441279 1.650178
-1.442205 1.649416
-1.443119 1.648654
-1.444022 1.647890
-1.444913 1.647125
-1.445793 1.646359
-1.446661 1.645593
-1.447517 1.644825
-1.448362 1.644057
-1.449195 1.643288
-1.450016 1.642517
-1.450826 1.641746
-1.451624 1.640974
-1.452410 1.640201
-1.453185 1.639427
-1.453948 1.638653
-1.454699 1.637877
-1.455439 1.637101
-1.456167 1.636323
-1.456883 1.635545
-1.457587 1.634766
-1.458280 1.633986
-1.458961 1.633205
-1.459630 1.632423
-1.460288 1.631640
-1.460933 1.630857
-1.461567 1.630073
-1.462190 1.629287
-1.462800 1.628501
-1.463399 1.627714
-1.463985 1.626927
-1.464560 1.626138
-1.465124 1.625349
-1.465675 1.624559
-1.466215 1.623768
-1.466742 1.622976
-1.467258 1.622183
-1.467763 1.621389
-1.468255 1.620595
-1.468735 1.619800
-1.469204 1.619004
-1.469661 1.618207
-1.470105 1.617410
-1.470538 1.616611
-1.470960 1.615812
-1.471369 1.615012
-1.471766 1.614212
-1.472152 1.613410
-1.472525 1.612608
-1.472887 1.611805
-1.473237 1.611001
-1.473575 1.610197
-1.473901 1.609391
-1.474215 1.608585
-1.474517 1.607778
-1.474807 1.606971
-1.475085 1.606162
-1.475351 1.605353
-1.475606 1.604543
-1.475848 1.603733
-1.476079 1.602922
-1.476297 1.602110
-1.476504 1.601297
-1.476698 1.600483
-1.476881 1.599669
-1.477052 1.598854
-1.477210 1.598039
-1.477357 1.597222
-1.477491 1.596405
-1.477614 1.595587
-1.477725 1.594769
-1.477824 1.593950
-1.477910 1.593130
-1.477985 1.592310
-1.478048 1.591488
-1.478098 1.590667
-1.478137 1.589844
-1.478163 1.589021
-1.478178 1.588197
-1.478181 1.587372
-1.478171 1.586547
-1.478149 1.585721
-1.478116 1.584895
-1.478070 1.584068
-1.478013 1.583240
-1.477943 1.582412
-1.477861 1.581583
-1.477767 1.580753
-1.477661 1.579923
-1.477543 1.579092
-1.477413 1.578260
-1.477271 1.577428
-1.477117 1.576595
-1.476951 1.575762
-1.476773 1.574928
-1.476582 1.574093
-1.476380 1.573258
-1.476165 1.572422
-1.475938 1.571586
-1.475700 1.570749
-1.475449 1.569911
-1.475186 1.569073
-1.474911 1.568234
-1.474624 1.567395
-1.474324 1.566555
-1.474013 1.565715
-1.473690 1.564874
-1.473354 1.564032
-1.473006 1.563190
-1.472647 1.562347
-1.472275 1.561504
-1.471891 1.560660
-1.471494 1.559816
-1.471086 1.558971
-1.470666 1.558126
-1.470233 1.557280
-1.469789 1.556434
-1.469332 1.555587
-1.468863 1.554739
-1.468382 1.553891
-1.467889 1.553043
-1.467383 1.552194
-1.466866 1.551344
-1.466336 1.550495
-1.465795 1.549644
-1.465241 1.548793
-1.464675 1.547942
-1.464097 1.547090
-1.463507 1.546238
-1.462904 1.545385
-1.462290 1.544531
-1.461663 1.543678
-1.461024 1.542823
-1.460373 1.541969
-1.459710 1.541114
-1.459035 1.540258
-1.458347 1.539402
-1.457648 1.538546
-1.456936 1.537689
-1.456212 1.536831
-1.455476 1.535974
-1.454728 1.535115
-1.453968 1.534257
-1.453196 1.533398
-1.452411 1.532538
-1.451614 1.531679
-1.450806 1.530818
-1.449985 1.529958
-1.449151 1.529097
-1.448306 1.528235
-1.447449 1.527373
-1.446579 1.526511
-1.445697 1.525649
-1.444804 1.524786
-1.443897 1.523922
-1.442979 1.523059
-1.442049 1.522194
-1.441107 1.521330
-1.440152 1.520465
-1.439185 1.519600
-1.438206 1.518735
-1.437215 1.517869
-1.436212 1.517003
-1.435197 1.516136
-1.434170 1.515269
-1.433130 1.514402
-1.432079 1.513534
-1.431015 1.512667
-1.429939 1.511798
-1.428851 1.510930
-1.427751 1.510061
-1.426638 1.509192
-1.425514 1.508323
-1.424377 1.507453
-1.423229 1.506583
-1.422068 1.505713
-1.420895 1.504842
-1.419710 1.503971
-1.418513 1.503100
-1.417304 1.502229
-1.416082 1.501357
-1.414849 1.500485
-1.413603 1.499613
-1.412346 1.498741
-1.411076 1.497868
-1.409794 1.496995
-1.408500 1.496122
-1.407194 1.495248
-1.405876 1.494375
-1.404546 1.493501
-1.403203 1.492627
-1.401849 1.491752
-1.400483 1.490878
-1.399104 1.490003
-1.397714 1.489128
-1.396311 1.488253
-1.394896 1.487377
-1.393469 1.486502
-1.392030 1.485626
-1.390580 1.484750
-1.389117 1.483874
-1.387642 1.482997
-1.386154 1.482121
-1.384655 1.481244
-1.383144 1.480367
-1.381621 1.479490
-1.380086 1.478613
-1.378538 1.477735
-1.376979 1.476858
-1.375408 1.475980
-1.373824 1.475102
-1.372229 1.474224
-1.370622 1.473346
-1.369002 1.472468
-1.367371 1.471589
-1.365728 1.470711
-1.364072 1.469832
-1.362405 1.468953
-1.360725 1.468074
-1.359034 1.467195
-1.357331 1.466316
-1.355615 1.465437
-1.353888 1.464558
-1.352149 1.463678
-1.350398 1.462799
-1.348635 1.461919
-1.346860 1.461039
-1.345072 1.460160
-1.343273 1.459280
-1.341462 1.458400
-1.339640 1.457520
-1.337805 1.456640
-1.335958 1.455760
-1.334099 1.454879
-1.332229 1.453999
-1.330346 1.453119
-1.328452 1.452239
-1.326546 1.451358
-1.324628 1.450478
-1.322698 1.449598
-1.320756 1.448717
-1.318802 1.447837
-1.316836 1.446956
-1.314859 1.446076
-1.312869 1.445195
-1.310868 1.444315
-1.308855 1.443434
-1.306830 1.442554
-1.304793 1.441673
-1.302745 1.440793
-1.300684 1.439912
-1.298612 1.439032
-1.296528 1.438152
-1.294432 1.437271
-1.292324 1.436391
-1.290205 1.435510
-1.288074 1.434630
-1.285931 1.433750
-1.283776 1.432870
-1.281609 1.431990
-1.279431 1.431110
-1.277241 1.430230
-1.275039 1.429350
-1.272825 1.428470
-1.270600 1.427590
-1.268363 1.426710
-1.266114 1.425830
-1.263854 1.424951
-1.261582 1.424071
-1.259298 1.423192
-1.257002 1.422313
-1.254695 1.421434
-1.252376 1.420555
-1.250045 1.419676
-1.247703 1.418797
-1.245349 1.417918
-1.242984 1.417039
-1.240606 1.416161
-1.238218 1.415282
-1.235817 1.414404
-1.233405 1.413526
-1.230981 1.412648
-1.228546 1.411770
-1.226099 1.410893
-1.223641 1.410015
-1.221171 1.409138
-1.218689 1.408261
-1.216196 1.407384
-1.213691 1.406507
-1.211175 1.405630
-1.208647 1.404754
-1.206108 1.403878
-1.203557 1.403001
-1.200994 1.402126
-1.198420 1.401250
-1.195835 1.400374
-1.193238 1.399499
-1.190630 1.398624
-1.188010 1.397749
-1.185379 1.396874
-1.182736 1.396000
-1.180082 1.395126
-1.177416 1.394252
-1.174739 1.393378
-1.172050 1.392505
-1.169351 1.391631
-1.166639 1.390758
-1.163917 1.389885
-1.161183 1.389013
-1.158437 1.388141
-1.155680 1.387269
-1.152912 1.386397
-1.150133 1.385526
-1.147342 1.384654
-1.144540 1.383783
-1.141726 1.382913
-1.138901 1.382042
-1.136065 1.381172
-1.133218 1.380303
-1.130359 1.379433
-1.127490 1.378564
-1.124608 1.377695
-1.121716 1.376827
-1.118812 1.375958
-1.115898 1.375091
-1.112972 1.374223
-1.110034 1.373356
-1.107086 1.372489
-1.104126 1.371622
-1.101155 1.370756
-1.098173 1.369890
-1.095180 1.369025
-1.092176 1.368160
-1.089161 1.367295
-1.086134 1.366430
-1.083096 1.365566
-1.080048 1.364702
-1.076988 1.363839
-1.073917 1.362976
-1.070835 1.362113
-1.067742 1.361251
-1.064638 1.360389
-1.061523 1.359528
-1.058396 1.358667
-1.055259 1.357806
-1.052111 1.356946
-1.048952 1.356086
-1.045782 1.355227
-1.042601 1.354368
-1.039409 1.353510
-1.036206 1.352651
-1.032992 1.351794
-1.029767 1.350936
-1.026531 1.350080
-1.023284 1.349223
-1.020027 1.348367
-1.016759 1.347512
-1.013479 1.346657
-1.010189 1.345802
-1.006888 1.344948
-1.003576 1.344095
-1.000254 1.343241
-0.996920 1.342389
-0.993576 1.341537
-0.990221 1.340685
-0.986855 1.339834
-0.983479 1.338983
-0.980092 1.338133
-0.976694 1.337283
-0.973285 1.336434
-0.969866 1.335585
-0.966436 1.334737
-0.962995 1.333889
-0.959543 1.333042
-0.956081 1.332195
-0.952609 1.331349
-0.949125 1.330504
-0.945631 1.329659
-0.942127 1.328814
-0.938612 1.327970
-0.935086 1.327127
-0.931550 1.326284
-0.928003 1.325442
-0.924445 1.324600
-0.920878 1.323759
-0.917299 1.322918
-0.913710 1.322078
-0.910111 1.321239
-0.906501 1.320400
-0.902881 1.319561
-0.899250 1.318724
-0.895609 1.317887
-0.891957 1.317050
-0.888295 1.316214
-0.884623 1.315379
-0.880940 1.314544
-0.877247 1.313710
-0.873544 1.312877
-0.869830 1.312044
-0.866106 1.311212
-0.862371 1.310380
-0.858627 1.309549
-0.854872 1.308719
-0.851107 1.307889
-0.847331 1.307060
-0.843545 1.306232
-0.839749 1.305404
-0.835943 1.304577
-0.832127 1.303751
-0.828301 1.302925
-0.824464 1.302100
-0.820617 1.301276
-0.816760 1.300452
-0.812893 1.299629
-0.809016 1.298807
-0.805129 1.297985
-0.801232 1.297164
-0.797324 1.296344
-0.793407 1.295524
-0.789480 1.294705
-0.785542 1.293887
-0.781595 1.293070
-0.777637 1.292253
-0.773670 1.291437
-0.769693 1.290622
-0.765706 1.289807
-0.761709 1.288994
-0.757701 1.288181
-0.753685 1.287368
-0.749658 1.286557
-0.745621 1.285746
-0.741575 1.284936
-0.737518 1.284126
-0.733452 1.283318
-0.729376 1.282510
-0.725291 1.281703
-0.721195 1.280897
-0.717090 1.280091
-0.712975 1.279287
-0.708850 1.278483
-0.704716 1.277680
-0.700572 1.276877
-0.696418 1.276076
-0.692255 1.275275
-0.688082 1.274475
-0.683899 1.273676
-0.679707 1.272878
-0.675506 1.272081
-0.671294 1.271284
-0.667073 1.270488
-0.662843 1.269693
-0.658603 1.268899
-0.654354 1.268106
-0.650095 1.267313
-0.645826 1.266521
-0.641548 1.265731
-0.637261 1.264941
-0.632965 1.264152
-0.628658 1.263363
-0.624343 1.262576
-0.620018 1.261789
-0.615684 1.261004
-0.611341 1.260219
-0.606988 1.259435
-0.602626 1.258652
-0.598254 1.257870
-0.593874 1.257089
-0.589484 1.256309
-0.585085 1.255529
-0.580676 1.254751
-0.576259 1.253973
-0.571832 1.253196
-0.567396 1.252420
-0.562951 1.251646
-0.558497 1.250872
-0.554034 1.250099
-0.549562 1.249326
-0.545080 1.248555
-0.540590 1.247785
-0.536091 1.247016
-0.531582 1.246247
-0.527065 1.245480
-0.522538 1.244714
-0.518003 1.243948
-0.513459 1.243183
-0.508905 1.242420
-0.504343 1.241657
-0.499772 1.240896
-0.495192 1.240135
-0.490603 1.239375
-0.486006 1.238617
-0.481399 1.237859
-0.476784 1.237102
-0.472160 1.236346
-0.467528 1.235592
-0.462886 1.234838
-0.458236 1.234085
-0.453577 1.233333
-0.448910 1.232583
-0.444233 1.231833
-0.439549 1.231084
-0.434855 1.230336
-0.430153 1.229590
-0.425442 1.228844
-0.420723 1.228100
-0.415995 1.227356
-0.411259 1.226614
-0.406514 1.225872
-0.401761 1.225132
-0.396999 1.224392
-0.392229 1.223654
-0.387450 1.222917
-0.382663 1.222181
-0.377867 1.221445
-0.373064 1.220711
-0.368251 1.219978
-0.363431 1.219247
-0.358602 1.218516
-0.353765 1.217786
-0.348919 1.217057
-0.344066 1.216330
-0.339204 1.215603
-0.334334 1.214878
-0.329455 1.214154
-0.324569 1.213431
-0.319674 1.212709
-0.314771 1.211988
-0.309860 1.211268
-0.304941 1.210549
-0.300014 1.209832
-0.295079 1.209115
-0.290136 1.208400
-0.285185 1.207686
-0.280226 1.206973
-0.275258 1.206261
-0.270283 1.205550
-0.265300 1.204841
-0.260309 1.204132
-0.255310 1.203425
-0.250304 1.202719
-0.245289 1.202014
-0.240267 1.201310
-0.235237 1.200607
-0.230199 1.199906
-0.225153 1.199206
-0.220099 1.198507
-0.215038 1.197809
-0.209969 1.197112
-0.204892 1.196417
-0.199808 1.195722
-0.194716 1.195029
-0.189617 1.194337
-0.184509 1.193647
-0.179395 1.192957
-0.174272 1.192269
-0.169143 1.191582
-0.164005 1.190896
-0.158860 1.190211
-0.153708 1.189528
-0.148548 1.188846
-0.143381 1.188165
-0.138206 1.187485
-0.133024 1.186807
-0.127835 1.186130
-0.122638 1.185454
-0.117434 1.184779
-0.112223 1.184106
-0.107004 1.183434
-0.101779 1.182763
-0.096545 1.182093
-0.091305 1.181425
-0.086058 1.180758
-0.080803 1.180092
-0.075541 1.179427
-0.070272 1.178764
-0.064996 1.178102
-0.059713 1.177441
-0.054423 1.176782
-0.049126 1.176124
-0.043821 1.175467
-0.038510 1.174811
-0.033192 1.174157
-0.027867 1.173504
-0.022535 1.172853
-0.017196 1.172203
-0.011850 1.171554
-0.006497 1.170906
-0.001138 1.170260
0.004229 1.169615
0.009602 1.168971
0.014982 1.168329
0.020369 1.167688
0.025762 1.167048
0.031162 1.166410
0.036569 1.165773
0.041982 1.165138
0.047402 1.164503
0.052829 1.163871
0.058262 1.163239
0.063702 1.162609
0.069148 1.161980
0.074601 1.161353
0.080061 1.160727
0.085526 1.160102
0.090999 1.159479
0.096477 1.158857
0.101962 1.158237
0.107454 1.157618
0.112952 1.157000
0.118456 1.156384
0.123966 1.155769
0.129483 1.155156
0.135006 1.154544
0.140535 1.153933
0.146071 1.153324
0.151613 1.152716
0.157160 1.152109
0.162714 1.151505
0.168275 1.150901
0.173841 1.150299
0.179413 1.149698
0.184991 1.149099
0.190576 1.148501
0.196166 1.147905
0.201762 1.147310
0.207365 1.146716
0.212973 1.146124
0.218587 1.145534
0.224207 1.144945
0.229833 1.144357
0.235465 1.143771
0.241102 1.143186
0.246745 1.142603
0.252394 1.142021
0.258049 1.141441
0.263710 1.140862
0.269376 1.140285
0.275048 1.139709
0.280725 1.139135
0.286408 1.138562
0.292097 1.137991
0.297791 1.137421
0.303491 1.136852
0.309196 1.136286
0.314907 1.135720
0.320624 1.135156
0.326345 1.134594
0.332073 1.134033
0.337805 1.133474
0.343543 1.132916
0.349286 1.132360
0.355035 1.131805
0.360789 1.131252
0.366548 1.130701
0.372313 1.130150
0.378082 1.129602
0.383857 1.129055
0.389637 1.128509
0.395422 1.127965
0.401213 1.127423
0.407008 1.126882
0.412808 1.126343
0.418614 1.125805
0.424425 1.125269
0.430240 1.124735
0.436061 1.124202
0.441886 1.123670
0.447716 1.123140
0.453552 1.122612
0.459392 1.122085
0.465237 1.121560
0.471087 1.121037
0.476941 1.120515
0.482801 1.119994
0.488665 1.119476
0.494534 1.118958
0.500407 1.118443
0.506286 1.117929
0.512169 1.117417
0.518056 1.116906
0.523948 1.116397
0.529845 1.115889
0.535746 1.115383
0.541652 1.114879
0.547562 1.114376
0.553477 1.113875
0.559396 1.113376
0.565319 1.112878
0.571247 1.112382
0.577180 1.111887
0.583116 1.111395
0.589057 1.110903
0.595002 1.110414
0.600952 1.109926
0.606906 1.109440
0.612864 1.108955
0.618826 1.108472
0.624792 1.107991
0.630762 1.107511
0.636737 1.107033
0.642716 1.106557
0.648698 1.106082
0.654685 1.105609
0.660675 1.105138
0.666670 1.104668
0.672669 1.104200
0.678671 1.103734
0.684678 1.103269
0.690688 1.102806
0.696702 1.102345
0.702720 1.101885
0.708742 1.101428
0.714767 1.100971
0.720796 1.100517
0.726829 1.100064
0.732866 1.099613
0.738906 1.099164
0.744950 1.098716
0.750997 1.098270
0.757049 1.097826
0.763103 1.097384
0.769161 1.096943
0.775223 1.096504
0.781288 1.096067
0.787357 1.095631
0.793429 1.095197
0.799504 1.094765
0.805583 1.094335
0.811665 1.093906
0.817750 1.093479
0.823839 1.093054
0.829931 1.092630
0.836026 1.092209
0.842124 1.091789
0.848226 1.091370
0.854331 1.090954
0.860438 1.090539
0.866549 1.090126
0.872663 1.089715
0.878780 1.089306
0.884900 1.088898
0.891023 1.088492
0.897149 1.088088
0.903278 1.087686
0.909410 1.087285
0.915545 1.086887
0.921682 1.086490
0.927823 1.086094
0.933966 1.085701
0.940112 1.085309
0.946261 1.084919
0.952412 1.084531
0.958566 1.084145
0.964723 1.083761
0.970882 1.083378
0.977044 1.082997
0.983209 1.082618
0.989376 1.082241
0.995546 1.081865
1.001718 1.081491
1.007893 1.081120
1.014070 1.080749
1.020249 1.080381
1.026431 1.080015
1.032615 1.079650
1.038802 1.079287
1.044991 1.078927
1.051182 1.078567
1.057375 1.078210
1.063571 1.077855
1.069769 1.077501
1.075969 1.077149
1.082171 1.076799
1.088375 1.076451
1.094582 1.076105
1.100790 1.075760
1.107001 1.075418
1.113213 1.075077
1.119427 1.074738
1.125644 1.074401
1.131862 1.074066
1.138082 1.073732
1.144304 1.073401
1.150528 1.073071
1.156754 1.072743
1.162981 1.072418
1.169210 1.072094
1.175441 1.071771
1.181674 1.071451
1.187908 1.071133
1.194144 1.070816
1.200382 1.070501
1.206621 1.070188
1.212862 1.069878
1.219104 1.069568
1.225348 1.069261
1.231593 1.068956
1.237840 1.068653
1.244088 1.068351
1.250337 1.068051
1.256588 1.067754
1.262840 1.067458
1.269094 1.067164
1.275348 1.066872
1.281604 1.066582
1.287861 1.066293
1.294120 1.066007
1.300379 1.065723
1.306640 1.065440
1.312902 1.065159
1.319165 1.064881
1.325429 1.064604
1.331694 1.064329
1.337960 1.064056
1.344227 1.063785
1.350495 1.063516
1.356763 1.063249
1.363033 1.062983
1.369303 1.062720
1.375575 1.062458
1.381847 1.062199
1.388120 1.061941
1.394394 1.061686
1.400668 1.061432
1.406943 1.061180
1.413219 1.060930
1.419495 1.060682
1.425772 1.060436
1.432049 1.060192
1.438327 1.059950
1.444606 1.059710
1.450885 1.059472
1.457165 1.059236
1.463444 1.059001
1.469725 1.058769
1.476006 1.058538
1.482287 1.058310
1.488568 1.058083
1.494850 1.057859
1.501131 1.057636
1.507414 1.057416
1.513696 1.057197
1.519978 1.056980
1.526261 1.056766
1.532544 1.056553
1.538827 1.056342
1.545110 1.056133
1.551393 1.055926
1.557676 1.055721
1.563958 1.055518
1.570241 1.055318
1.576524 1.055119
1.582807 1.054922
1.589089 1.054727
1.595372 1.054533
1.601654 1.054342
1.607936 1.054153
1.614217 1.053966
1.620499 1.053781
1.626780 1.053598
1.633061 1.053417
1.639341 1.053238
1.645621 1.053061
1.651901 1.052886
1.658180 1.052712
1.664458 1.052541
1.670736 1.052372
1.677014 1.052205
1.683291 1.052040
1.689567 1.051877
1.695843 1.051715
1.702118 1.051556
1.708392 1.051399
1.714666 1.051244
1.720939 1.051091
1.727211 1.050940
1.733483 1.050791
1.739753 1.050643
1.746023 1.050498
1.752292 1.050355
1.758559 1.050214
1.764826 1.050075
1.771092 1.049938
1.777357 1.049803
1.783621 1.049670
1.789884 1.049539
1.796146 1.049410
1.802407 1.049283
1.808666 1.049158
1.814924 1.049035
1.821182 1.048915
1.827437 1.048796
1.833692 1.048679
1.839945 1.048564
1.846198 1.048451
1.852448 1.048341
1.858698 1.048232
1.864945 1.048125
1.871192 1.048021
1.877437 1.047918
1.883680 1.047818
1.889922 1.047719
1.896163 1.047623
1.902402 1.047528
1.908639 1.047436
1.914875 1.047345
1.921109 1.047257
1.927341 1.047171
1.933572 1.047087
1.939800 1.047005
1.946027 1.046924
1.952253 1.046846
1.958476 1.046770
1.964698 1.046696
1.970917 1.046624
1.977135 1.046554
1.983351 1.046487
1.989564 1.046421
1.995776 1.046357
2.001986 1.046295
2.008194 1.046236
2.014399 1.046178
2.020603 1.046123
2.026804 1.046069
2.033003 1.046018
2.039200 1.045969
2.045395 1.045921
2.051587 1.045876
2.057777 1.045833
2.063965 1.045792
2.070150 1.045753
2.076333 1.045716
2.082514 1.045681
2.088692 1.045648
2.094868 1.045617
2.101041 1.045589
2.107212 1.045562
2.113380 1.045538
2.119546 1.045515
2.125708 1.045495
2.131869 1.045476
2.138026 1.045460
2.144181 1.045446
2.150334 1.045434
2.156483 1.045424
2.162630 1.045416
2.168774 1.045410
2.174915 1.045406
2.181053 1.045404
2.187188 1.045404
2.193320 1.045407
2.199450 1.045411
2.205576 1.045418
2.211699 1.045426
2.217820 1.045437
2.223937 1.045450
2.230051 1.045464
2.236162 1.045481
2.242270 1.045500
2.248375 1.045521
2.254476 1.045545
2.260574 1.045570
