# type = 1
# x0 = 0.1, y0 = 0, z0 = 0
# projection: horizontal = z, vertical = x
# z   x
-1.349156 1.042956
-1.341288 1.041753
-1.333407 1.040552
-1.325513 1.039352
-1.317605 1.038155
-1.309684 1.036960
-1.301749 1.035766
-1.293801 1.034575
-1.285840 1.033385
-1.277866 1.032197
-1.269878 1.031011
-1.261878 1.029827
-1.253864 1.028645
-1.245837 1.027465
-1.237797 1.026287
-1.229744 1.025111
-1.221677 1.023937
-1.213598 1.022765
-1.205506 1.021594
-1.197401 1.020426
-1.189284 1.019260
-1.181153 1.018096
-1.173010 1.016933
-1.164853 1.015773
-1.156684 1.014615
-1.148503 1.013458
-1.140309 1.012304
-1.132102 1.011152
-1.123882 1.010002
-1.115650 1.008853
-1.107406 1.007707
-1.099149 1.006563
-1.090879 1.005421
-1.082597 1.004281
-1.074303 1.003143
-1.065996 1.002007
-1.057677 1.000874
-1.049347 0.999742
-1.041015 0.998610
-1.032686 0.997477
-1.024362 0.996343
-1.016040 0.995208
-1.007722 0.994072
-0.999408 0.992935
-0.991098 0.991797
-0.982791 0.990658
-0.974488 0.989518
-0.966188 0.988377
-0.957893 0.987235
-0.949601 0.986092
-0.941313 0.984948
-0.933028 0.983803
-0.924748 0.982658
-0.916471 0.981511
-0.908198 0.980363
-0.899929 0.979215
-0.891664 0.978065
-0.883403 0.976915
-0.875146 0.975764
-0.866893 0.974612
-0.858644 0.973459
-0.850398 0.972305
-0.842157 0.971151
-0.833920 0.969995
-0.825687 0.968839
-0.817459 0.967682
-0.809234 0.966524
-0.801013 0.965365
-0.792797 0.964206
-0.784585 0.963045
-0.776377 0.961884
-0.768173 0.960722
-0.759974 0.959560
-0.751779 0.958396
-0.743588 0.957232
-0.735402 0.956067
-0.727220 0.954902
-0.719042 0.953735
-0.710869 0.952568
-0.702700 0.951400
-0.694535 0.950232
-0.686375 0.949063
-0.678220 0.947893
-0.670069 0.946722
-0.661922 0.945551
-0.653781 0.944379
-0.645643 0.943206
-0.637510 0.942033
-0.629382 0.940859
-0.621259 0.939685
-0.613140 0.938510
-0.605026 0.937334
-0.596916 0.936158
-0.588811 0.934981
-0.580711 0.933803
-0.572616 0.932625
-0.564526 0.931447
-0.556440 0.930267
-0.548359 0.929088
-0.540283 0.927907
-0.532212 0.926727
-0.524145 0.925545
-0.516084 0.924363
-0.508027 0.923181
-0.499976 0.921998
-0.491929 0.920814
-0.483888 0.919631
-0.475851 0.918446
-0.467819 0.917261
-0.459793 0.916076
-0.451771 0.914890
-0.443755 0.913704
-0.435743 0.912517
-0.427737 0.911330
-0.419736 0.910142
-0.411740 0.908954
-0.403749 0.907766
-0.395763 0.906577
-0.387783 0.905388
-0.379808 0.904198
-0.371838 0.903008
-0.363873 0.901818
-0.355914 0.900627
-0.347960 0.899436
-0.340011 0.898245
-0.332068 0.897053
-0.324130 0.895861
-0.316197 0.894669
-0.308270 0.893476
-0.300348 0.892283
-0.292432 0.891090
-0.284521 0.889896
-0.276615 0.888702
-0.268715 0.887508
-0.260821 0.886313
-0.252932 0.885119
-0.245049 0.883924
-0.237171 0.882728
-0.229299 0.881533
-0.221432 0.880337
-0.213571 0.879141
-0.205715 0.877945
-0.197866 0.876749
-0.190022 0.875552
-0.182183 0.874356
-0.174351 0.873159
-0.166524 0.871962
-0.158703 0.870765
-0.150887 0.869567
-0.143078 0.868370
-0.135274 0.867172
-0.127476 0.865974
-0.119683 0.864776
-0.111897 0.863578
-0.104117 0.862380
-0.096342 0.861182
-0.088573 0.859983
-0.080810 0.858785
-0.073054 0.857586
-0.065303 0.856388
-0.057558 0.855189
-0.049819 0.853990
-0.042086 0.852791
-0.034359 0.851593
-0.026638 0.850394
-0.018923 0.849195
-0.011214 0.847996
-0.003511 0.846797
0.004185 0.845598
0.011876 0.844399
0.019560 0.843200
0.027238 0.842001
0.034910 0.840802
0.042576 0.839604
0.050236 0.838405
0.057889 0.837206
0.065537 0.836007
0.073178 0.834809
0.080812 0.833610
0.088441 0.832412
0.096063 0.831213
0.103679 0.830015
0.111289 0.828817
0.118892 0.827619
0.126489 0.826421
0.134079 0.825223
0.141663 0.824025
0.149241 0.822828
0.156812 0.821630
0.164377 0.820433
0.171936 0.819236
0.179488 0.818039
0.187033 0.816843
0.194572 0.815646
0.202105 0.814450
0.209631 0.813254
0.217150 0.812058
0.224663 0.810862
0.232170 0.809666
0.239670 0.808471
0.247163 0.807276
0.254649 0.806081
0.262129 0.804887
0.269603 0.803693
0.277069 0.802499
0.284529 0.801305
0.291983 0.800111
0.299429 0.798918
0.306869 0.797726
0.314303 0.796533
0.321729 0.795341
0.329149 0.794149
0.336562 0.792957
0.343968 0.791766
0.351368 0.790575
0.358760 0.789385
0.366146 0.788195
0.373525 0.787005
0.380897 0.785815
0.388263 0.784626
0.395621 0.783438
0.402973 0.782249
0.410317 0.781062
0.417655 0.779874
0.424986 0.778687
0.432310 0.777500
0.439627 0.776314
0.446937 0.775129
0.454240 0.773943
0.461536 0.772758
0.468825 0.771574
0.476107 0.770390
0.483382 0.769207
0.490650 0.768024
0.497911 0.766841
0.505165 0.765659
0.512412 0.764478
0.519651 0.763297
0.526884 0.762117
0.534109 0.760937
0.541328 0.759757
0.548539 0.758579
0.555743 0.757400
0.562940 0.756223
0.570130 0.755045
0.577312 0.753869
0.584488 0.752693
0.591656 0.751517
0.598817 0.750343
0.605971 0.749168
0.613117 0.747995
0.620256 0.746822
0.627388 0.745649
0.634513 0.744478
0.641630 0.743307
0.648740 0.742136
0.655843 0.740966
0.662939 0.739797
0.670027 0.738629
0.677108 0.737461
0.684181 0.736294
0.691247 0.735127
0.698306 0.733961
0.705357 0.732796
0.712401 0.731632
0.719437 0.730468
0.726466 0.729305
0.733488 0.728143
0.740502 0.726981
0.747509 0.725821
0.754508 0.724661
0.761500 0.723501
0.768485 0.722343
0.775461 0.721185
0.782431 0.720028
0.789393 0.718872
0.796347 0.717717
0.803294 0.716562
0.810233 0.715408
0.817164 0.714255
0.824089 0.713103
0.831005 0.711952
0.837914 0.710801
0.844815 0.709652
0.851709 0.708503
0.858595 0.707355
0.865474 0.706208
0.872345 0.705062
0.879208 0.703916
0.886063 0.702772
0.892911 0.701628
0.899752 0.700485
0.906584 0.699344
0.913409 0.698203
0.920226 0.697063
0.927036 0.695924
0.933838 0.694786
0.940632 0.693648
0.947418 0.692512
0.954196 0.691377
0.960967 0.690242
0.967730 0.689109
0.974486 0.687977
0.981233 0.686845
0.987973 0.685715
0.994705 0.684585
1.001429 0.683457
1.008145 0.682329
1.014854 0.681203
1.021555 0.680077
1.028247 0.678953
1.034932 0.677829
1.041609 0.676707
1.048279 0.675586
1.054940 0.674465
1.061594 0.673346
1.068239 0.672228
1.074877 0.671111
1.081507 0.669995
1.088129 0.668880
1.094743 0.667766
1.101349 0.666653
1.107947 0.665542
1.114538 0.664431
1.121120 0.663322
1.127694 0.662213
1.134261 0.661106
1.140819 0.660000
1.147370 0.658895
1.153912 0.657791
1.160447 0.656689
1.166973 0.655587
1.173492 0.654487
1.180002 0.653388
1.186505 0.652290
1.192999 0.651193
1.199485 0.650098
1.205964 0.649003
1.212434 0.647910
1.218897 0.646818
1.225351 0.645727
1.231797 0.644638
1.238235 0.643550
1.244665 0.642463
1.251087 0.641377
1.257501 0.640292
1.263907 0.639209
1.270304 0.638127
1.276694 0.637046
1.283075 0.635967
1.289449 0.634889
1.295814 0.633812
1.302171 0.632736
1.308520 0.631662
1.314861 0.630589
1.321193 0.629517
1.327518 0.628447
1.333834 0.627378
1.340142 0.626310
1.346442 0.625244
1.352734 0.624179
1.359018 0.623115
1.365293 0.622053
1.371561 0.620992
1.377820 0.619932
1.384070 0.618874
1.390313 0.617817
1.396548 0.616762
1.402774 0.615708
1.408992 0.614655
1.415202 0.613604
1.421403 0.612554
1.427596 0.611506
1.433782 0.610459
1.439958 0.609414
1.446127 0.608369
1.452287 0.607327
1.458439 0.606286
1.464583 0.605246
1.470719 0.604208
1.476846 0.603171
1.482965 0.602136
1.489076 0.601102
1.495178 0.600070
1.501272 0.599039
1.507358 0.598009
1.513435 0.596982
1.519505 0.595955
1.525566 0.594931
1.531618 0.593907
1.537663 0.592886
1.543698 0.591865
1.549726 0.590847
1.555745 0.589830
1.561756 0.588814
1.567759 0.587800
1.573753 0.586788
1.579739 0.585777
1.585717 0.584768
1.591686 0.583760
1.597647 0.582754
1.603600 0.581749
1.609544 0.580747
1.615480 0.579745
1.621408 0.578746
1.627327 0.577748
1.633238 0.576751
1.639140 0.575757
1.645034 0.574763
1.650920 0.573772
1.656797 0.572782
1.662666 0.571794
1.668527 0.570807
1.674379 0.569823
1.680223 0.568839
1.686058 0.567858
1.691885 0.566878
1.697703 0.565900
1.703514 0.564924
1.709315 0.563949
1.715109 0.562976
1.720894 0.562005
1.726670 0.561035
1.732439 0.560067
1.738198 0.559101
1.743950 0.558137
1.749692 0.557174
1.755427 0.556213
1.761153 0.555254
1.766871 0.554297
1.772580 0.553341
1.778281 0.552387
1.783973 0.551435
1.789657 0.550485
1.795333 0.549537
1.801000 0.548590
1.806658 0.547645
1.812309 0.546702
1.817950 0.545761
1.823584 0.544821
1.829209 0.543884
1.834825 0.542948
1.840433 0.542014
1.846033 0.541082
1.851624 0.540152
1.857207 0.539223
1.862781 0.538297
1.868347 0.537372
1.873904 0.536449
1.879453 0.535528
1.884994 0.534609
1.890526 0.533692
1.896049 0.532777
1.901564 0.531863
1.907071 0.530952
1.912569 0.530042
1.918059 0.529135
1.923541 0.528229
1.929014 0.527325
1.934478 0.526423
1.939934 0.525523
1.945382 0.524625
1.950821 0.523729
1.956251 0.522835
1.961674 0.521943
1.967087 0.521053
1.972493 0.520164
1.977890 0.519278
1.983278 0.518394
1.988658 0.517511
1.994029 0.516631
1.999393 0.515753
2.004747 0.514876
2.010093 0.514002
2.015431 0.513130
2.020760 0.512260
2.026081 0.511391
2.031394 0.510525
2.036698 0.509661
2.041993 0.508799
2.047280 0.507938
2.052559 0.507080
2.057829 0.506224
2.063091 0.505370
2.068344 0.504518
2.073589 0.503669
2.078825 0.502821
2.084053 0.501975
2.089273 0.501131
2.094484 0.500290
2.099687 0.499450
2.104881 0.498613
2.110067 0.497778
2.115244 0.496945
2.120413 0.496114
2.125574 0.495285
2.130726 0.494458
2.135870 0.493634
2.141005 0.492811
2.146132 0.491991
2.151251 0.491173
2.156361 0.490356
2.161462 0.489543
2.166556 0.488731
2.171641 0.487921
2.176717 0.487114
2.181785 0.486309
2.186845 0.485506
2.191896 0.484705
2.196939 0.483906
2.201973 0.483110
2.206999 0.482315
2.212017 0.481523
2.217026 0.480733
2.222027 0.479946
2.227020 0.479160
2.232004 0.478377
2.236980 0.477596
2.241947 0.476818
2.246906 0.476041
2.251857 0.475267
2.256799 0.474495
2.261733 0.473725
2.266659 0.472958
2.271576 0.472193
2.276485 0.471430
2.281386 0.470669
2.286278 0.469911
2.291162 0.469155
2.296037 0.468401
2.300904 0.467649
2.305763 0.466900
2.310614 0.466153
2.315456 0.465409
2.320290 0.464667
2.325115 0.463927
2.329933 0.463189
2.334742 0.462454
2.339542 0.461721
2.344335 0.460990
2.349119 0.460262
2.353894 0.459536
2.358662 0.458813
2.363421 0.458091
2.368172 0.457373
2.372914 0.456656
2.377649 0.455942
2.382375 0.455230
2.387092 0.454521
2.391802 0.453814
2.396503 0.453110
2.401196 0.452407
2.405881 0.451708
2.410557 0.451010
2.415226 0.450315
2.419886 0.449623
2.424537 0.448933
2.429181 0.448245
2.433816 0.447560
2.438443 0.446877
2.443062 0.446197
2.447673 0.445519
2.452275 0.444843
2.456870 0.444170
2.461456 0.443500
2.466034 0.442832
2.470603 0.442166
2.475165 0.441503
2.479718 0.440842
2.484264 0.440184
2.488801 0.439528
2.493329 0.438875
2.497850 0.438224
2.502363 0.437576
2.506867 0.436930
2.511363 0.436287
2.515852 0.435646
2.520332 0.435008
2.524804 0.434372
2.529267 0.433739
2.533723 0.433108
2.538171 0.432480
2.542610 0.431855
2.547041 0.431232
2.551465 0.430611
2.555880 0.429993
2.560287 0.429378
2.564686 0.428765
2.569077 0.428155
2.573460 0.427547
2.577835 0.426942
2.582202 0.426340
2.586561 0.425740
2.590911 0.425142
2.595254 0.424548
2.599589 0.423955
2.603916 0.423366
2.608234 0.422779
2.612545 0.422194
2.616848 0.421613
2.621143 0.421034
2.625429 0.420457
2.629708 0.419883
2.633979 0.419312
2.638242 0.418743
2.642497 0.418177
2.646744 0.417614
2.650983 0.417053
2.655214 0.416495
2.659437 0.415940
2.663652 0.415387
2.667859 0.414837
2.672059 0.414290
2.676250 0.413745
2.680434 0.413203
2.684610 0.412664
2.688778 0.412127
2.692938 0.411593
2.697090 0.411062
2.701234 0.410533
2.705370 0.410007
2.709499 0.409484
2.713620 0.408963
2.717733 0.408446
2.721838 0.407931
2.725935 0.407418
2.730025 0.406909
2.734106 0.406402
2.738180 0.405898
2.742246 0.405396
2.746305 0.404898
2.750355 0.404402
2.754398 0.403908
2.758433 0.403418
2.762461 0.402930
2.766480 0.402445
2.770492 0.401963
2.774496 0.401484
2.778493 0.401007
2.782482 0.400534
2.786463 0.400063
2.790436 0.399594
2.794402 0.399129
2.798360 0.398666
2.802310 0.398206
2.806253 0.397749
2.810188 0.397295
2.814116 0.396844
2.818035 0.396395
2.821948 0.395949
2.825852 0.395506
2.829749 0.395066
2.833639 0.394629
2.837521 0.394194
2.841395 0.393763
2.845262 0.393334
2.849121 0.392908
2.852973 0.392485
2.856817 0.392065
2.860653 0.391647
2.864482 0.391233
2.868304 0.390821
2.872118 0.390412
2.875925 0.390006
2.879724 0.389603
2.883515 0.389203
2.887299 0.388806
2.891076 0.388411
2.894845 0.388020
2.898607 0.387631
2.902362 0.387245
2.906109 0.386863
2.909848 0.386483
2.913580 0.386106
2.917305 0.385731
2.921023 0.385360
2.924733 0.384992
2.928436 0.384627
2.932131 0.384264
2.935819 0.383905
2.939500 0.383548
2.943173 0.383195
2.946839 0.382844
2.950498 0.382496
2.954149 0.382152
2.957794 0.381810
2.961431 0.381471
2.965060 0.381135
2.968683 0.380802
2.972298 0.380472
2.975906 0.380145
2.979507 0.379821
2.983100 0.379500
2.986687 0.379182
2.990266 0.378867
2.993838 0.378555
2.997403 0.378246
3.000960 0.377940
3.004511 0.377637
3.008054 0.377337
3.011591 0.377040
3.015120 0.376746
3.018642 0.376455
3.022157 0.376167
3.025665 0.375882
3.029166 0.375600
3.032659 0.375321
3.036146 0.375045
3.039626 0.374772
3.043099 0.374502
3.046564 0.374235
3.050023 0.373972
3.053475 0.373711
3.056919 0.373453
3.060357 0.373199
3.063788 0.372947
3.067212 0.372699
3.070629 0.372453
3.074039 0.372211
3.077442 0.371972
3.080838 0.371736
3.084227 0.371503
3.087610 0.371273
3.090985 0.371046
3.094354 0.370822
3.097716 0.370601
3.101071 0.370383
3.104419 0.370169
3.107760 0.369958
3.111095 0.369749
3.114423 0.369544
3.117744 0.369342
3.121058 0.369143
3.124366 0.368947
3.127666 0.368754
3.130960 0.368565
3.134248 0.368378
3.137528 0.368195
3.140802 0.368015
3.144070 0.367838
3.147330 0.367664
3.150584 0.367493
3.153832 0.367325
3.157072 0.367161
3.160306 0.367000
3.163534 0.366842
3.166755 0.366687
3.169969 0.366535
3.173177 0.366386
3.176378 0.366241
3.179573 0.366098
3.182761 0.365959
3.185943 0.365823
3.189118 0.365691
3.192286 0.365561
3.195449 0.365435
3.198604 0.365312
3.201754 0.365192
3.204896 0.365075
3.208033 0.364961
3.211163 0.364851
3.214286 0.364744
3.217403 0.364640
3.220514 0.364539
3.223619 0.364442
3.226717 0.364347
3.229808 0.364256
3.232894 0.364168
3.235973 0.364084
3.239046 0.364003
3.242112 0.363924
3.245173 0.363850
3.248227 0.363778
3.251275 0.363710
3.254316 0.363645
3.257351 0.363583
3.260381 0.363524
3.263403 0.363469
3.266420 0.363417
3.269431 0.363368
3.272435 0.363322
3.275434 0.363280
3.278426 0.363241
3.281412 0.363205
3.284392 0.363173
3.287366 0.363144
3.290334 0.363118
3.293295 0.363095
3.296251 0.363076
3.299201 0.363060
3.302145 0.363047
3.305082 0.363038
3.308014 0.363032
3.310940 0.363029
3.313860 0.363030
3.316774 0.363033
3.319681 0.363041
3.322584 0.363051
3.325480 0.363065
3.328370 0.363082
3.331254 0.363103
3.334133 0.363126
3.337005 0.363154
3.339872 0.363184
3.342733 0.363218
3.345589 0.363255
3.348438 0.363295
3.351282 0.363339
3.354120 0.363386
3.356952 0.363437
3.359778 0.363491
3.362599 0.363548
3.365414 0.363609
3.368223 0.363673
3.371027 0.363740
3.373825 0.363811
3.376618 0.363885
3.379404 0.363963
3.382185 0.364043
3.384961 0.364128
3.387731 0.364215
3.390495 0.364306
3.393254 0.364401
3.396008 0.364499
3.398755 0.364600
3.401498 0.364704
3.404235 0.364812
3.406966 0.364924
3.409692 0.365039
3.412412 0.365157
3.415127 0.365278
3.417837 0.365403
3.420541 0.365532
3.423240 0.365664
3.425933 0.365799
3.428621 0.365938
3.431304 0.366080
3.433982 0.366226
3.436654 0.366375
3.439320 0.366527
3.441982 0.366683
3.444638 0.366842
3.447289 0.367005
3.449935 0.367171
3.452576 0.367341
3.455211 0.367514
3.457841 0.367691
3.460466 0.367871
3.463086 0.368054
3.465701 0.368241
3.468311 0.368432
3.470915 0.368626
3.473515 0.368823
3.476109 0.369024
3.478698 0.369228
3.481283 0.369436
3.483862 0.369647
3.486436 0.369862
3.489005 0.370081
3.491570 0.370302
3.494129 0.370528
3.496683 0.370756
3.499233 0.370988
3.501777 0.371224
3.504317 0.371463
3.506852 0.371706
3.509382 0.371952
3.511907 0.372202
3.514427 0.372455
3.516942 0.372712
3.519453 0.372973
3.521959 0.373236
3.524460 0.373504
3.526956 0.373775
3.529447 0.374049
3.531934 0.374327
3.534416 0.374608
3.536894 0.374893
3.539367 0.375182
3.541835 0.375474
3.544298 0.375770
3.546757 0.376069
3.549211 0.376371
3.551661 0.376678
3.554106 0.376987
3.556547 0.377301
3.558983 0.377618
3.561414 0.377938
3.563841 0.378262
3.566264 0.378590
3.568682 0.378921
3.571096 0.379256
3.573505 0.379594
3.575910 0.379936
3.578310 0.380281
3.580706 0.380630
3.583098 0.380983
3.585485 0.381339
3.587868 0.381699
3.590246 0.382062
3.592621 0.382429
3.594991 0.382800
3.597357 0.383174
3.599718 0.383552
3.602075 0.383933
3.604429 0.384318
3.606778 0.384707
3.609122 0.385099
3.611463 0.385494
3.613799 0.385894
3.616132 0.386297
3.618460 0.386703
3.620784 0.387114
3.623104 0.387527
3.625420 0.387945
3.627732 0.388366
3.630040 0.388791
3.632344 0.389219
3.634644 0.389651
3.636940 0.390087
3.639232 0.390526
3.641520 0.390969
3.643804 0.391415
3.646085 0.391866
3.648361 0.392319
3.650634 0.392777
3.652903 0.393238
3.655167 0.393703
3.657429 0.394171
3.659686 0.394643
3.661939 0.395119
3.664189 0.395598
3.666435 0.396082
3.668678 0.396568
3.670916 0.397059
3.673151 0.397553
3.675383 0.398051
3.677610 0.398552
3.679835 0.399057
3.682055 0.399566
3.684272 0.400078
3.686485 0.400594
3.688695 0.401114
3.690901 0.401638
3.693104 0.402165
3.695303 0.402696
3.697499 0.403231
3.699691 0.403769
3.701880 0.404311
3.704065 0.404857
3.706247 0.405406
3.708426 0.405959
3.710601 0.406516
3.712773 0.407076
3.714941 0.407641
3.717107 0.408209
3.719269 0.408780
3.721427 0.409356
3.723583 0.409935
3.725735 0.410518
3.727884 0.411104
3.730030 0.411695
3.732172 0.412289
3.734312 0.412886
3.736448 0.413488
3.738581 0.414093
3.740711 0.414702
3.742838 0.415315
3.744962 0.415931
3.747083 0.416551
3.749201 0.417175
3.751315 0.417803
3.753427 0.418435
3.755536 0.419070
3.757642 0.419709
3.759745 0.420351
3.761845 0.420998
3.763942 0.421648
3.766036 0.422302
3.768127 0.422960
3.770216 0.423621
3.772302 0.424287
3.774385 0.424956
3.776465 0.425629
3.778542 0.426305
3.780617 0.426986
3.782689 0.427670
3.784758 0.428358
3.786824 0.429050
3.788888 0.429745
3.790949 0.430444
3.793008 0.431148
3.795064 0.431855
3.797117 0.432565
3.799168 0.433280
3.801216 0.433998
3.803262 0.434720
3.805305 0.435446
3.807346 0.436176
3.809384 0.436909
3.811420 0.437647
3.813453 0.438388
3.815484 0.439133
3.817512 0.439881
3.819538 0.440634
3.821562 0.441390
3.823584 0.442151
3.825603 0.442915
3.827620 0.443683
3.829634 0.444454
3.831647 0.445230
3.833657 0.446009
3.835664 0.446792
3.837670 0.447579
3.839674 0.448370
3.841675 0.449165
3.843674 0.449964
3.845671 0.450766
3.847666 0.451572
3.849659 0.452382
3.851650 0.453196
3.853639 0.454014
3.855625 0.454836
3.857610 0.455661
3.859593 0.456491
3.861574 0.457324
3.863553 0.458161
3.865530 0.459002
3.867505 0.459847
3.869478 0.460695
3.871449 0.461548
3.873419 0.462404
3.875386 0.463265
3.877352 0.464129
3.879316 0.464997
3.881279 0.465869
3.883239 0.466745
3.885198 0.467624
3.887155 0.468508
3.889111 0.469395
3.891065 0.470287
3.893017 0.471182
3.894968 0.472081
3.896917 0.472984
3.898864 0.473891
3.900810 0.474802
3.902755 0.475717
3.904697 0.476635
3.906639 0.477558
3.908579 0.478484
3.910517 0.479414
3.912454 0.480349
3.914390 0.481287
3.916324 0.482229
3.918257 0.483175
3.920189 0.484125
3.922119 0.485079
3.924048 0.486037
3.925975 0.486998
3.927902 0.487964
3.929827 0.488933
3.931751 0.489907
3.933673 0.490884
3.935595 0.491866
3.937515 0.492851
3.939434 0.493840
3.941352 0.494833
3.943269 0.495830
3.945185 0.496831
3.947100 0.497836
3.949014 0.498845
3.950927 0.499858
3.952839 0.500875
3.954750 0.501896
3.956659 0.502920
3.958568 0.503949
3.960476 0.504982
3.962384 0.506018
3.964290 0.507059
3.966195 0.508104
3.968100 0.509152
3.970004 0.510204
3.971907 0.511261
3.973809 0.512321
3.975711 0.513386
3.977612 0.514454
3.979512 0.515526
3.981411 0.516603
3.983310 0.517683
3.985208 0.518767
3.987106 0.519856
3.989003 0.520948
3.990899 0.522044
3.992795 0.523144
3.994691 0.524249
3.996585 0.525357
3.998480 0.526469
4.000374 0.527585
4.002267 0.528705
4.004160 0.529830
4.006053 0.530958
4.007945 0.532090
4.009837 0.533226
4.011729 0.534367
4.013620 0.535511
4.015511 0.536659
4.017402 0.537811
4.019292 0.538968
4.021182 0.540128
4.023072 0.541292
4.024962 0.542461
4.026852 0.543633
4.028741 0.544810
4.030631 0.545990
4.032520 0.547175
4.034410 0.548363
4.036299 0.549556
4.038188 0.550752
4.040077 0.551953
4.041966 0.553157
4.043856 0.554366
4.045745 0.555579
4.047634 0.556796
4.049524 0.558017
4.051413 0.559241
4.053303 0.560470
4.055193 0.561703
4.057083 0.562940
4.058973 0.564182
4.060864 0.565427
4.062755 0.566676
4.064646 0.567929
4.066537 0.569187
4.068429 0.570448
4.070321 0.571714
4.072213 0.572983
4.074106 0.574257
4.075999 0.575534
4.077893 0.576816
4.079787 0.578102
4.081681 0.579392
4.083577 0.580686
4.085472 0.581984
4.087368 0.583286
4.089265 0.584593
4.091162 0.585903
4.093060 0.587217
4.094959 0.588536
4.096858 0.589859
4.098758 0.591185
4.100658 0.592516
4.102559 0.593851
4.104461 0.595190
4.106364 0.596533
4.108268 0.597881
4.110172 0.599232
4.112077 0.600587
4.113983 0.601947
4.115890 0.603311
4.117798 0.604679
4.119707 0.606051
4.121616 0.607427
4.123527 0.608807
4.125438 0.610191
4.127351 0.611580
4.129265 0.612972
4.131179 0.614369
4.133095 0.615770
4.135012 0.617175
4.136930 0.618584
4.138849 0.619997
4.140770 0.621414
4.142691 0.622836
4.144614 0.624261
4.146538 0.625691
4.148463 0.627125
4.150390 0.628563
4.152317 0.630005
4.154247 0.631452
4.156177 0.632902
4.158109 0.634357
4.160042 0.635816
4.161977 0.637279
4.163913 0.638746
4.165851 0.640217
4.167790 0.641693
4.169730 0.643173
4.171672 0.644656
4.173616 0.646144
4.175561 0.647637
4.177508 0.649133
4.179456 0.650633
4.181407 0.652138
4.183358 0.653647
4.185312 0.655160
4.187267 0.656677
4.189224 0.658199
4.191183 0.659725
4.193143 0.661254
4.195105 0.662788
4.197069 0.664327
4.199035 0.665869
4.201003 0.667416
4.202973 0.668966
4.204944 0.670522
4.206918 0.672081
4.208894 0.673644
4.210871 0.675212
4.212851 0.676784
4.214832 0.678360
4.216816 0.679940
4.218802 0.681525
4.220789 0.683113
4.222779 0.684706
4.224771 0.686303
4.226766 0.687905
4.228762 0.689510
4.230761 0.691120
4.232762 0.692734
4.234765 0.694353
4.236770 0.695975
4.238778 0.697602
4.240788 0.699233
4.242801 0.700868
4.244816 0.702508
4.246833 0.704151
4.248853 0.705799
4.250875 0.707452
4.252900 0.709108
4.254927 0.710769
4.256957 0.712434
4.258989 0.714103
4.261024 0.715777
4.263061 0.717454
4.265101 0.719137
4.267144 0.720823
4.269189 0.722513
4.271237 0.724208
4.273288 0.725907
4.275341 0.727611
4.277397 0.729318
4.279456 0.731030
4.281518 0.732747
4.283583 0.734467
4.285650 0.736192
4.287721 0.737921
4.289794 0.739654
4.291870 0.741392
4.293949 0.743134
4.296031 0.744880
4.298116 0.746631
4.300204 0.748385
4.302295 0.750145
4.304390 0.751908
4.306487 0.753676
4.308587 0.755448
4.310691 0.757224
4.312798 0.759005
4.314907 0.760790
4.317020 0.762579
4.319137 0.764373
4.321256 0.766171
4.323379 0.767973
4.325505 0.769779
4.327635 0.771590
4.329768 0.773406
4.331904 0.775225
4.334043 0.777049
4.336186 0.778877
4.338333 0.780710
4.340483 0.782547
4.342636 0.784388
4.344793 0.786233
4.346953 0.788083
4.349117 0.789938
4.351285 0.791796
4.353456 0.793659
4.355631 0.795527
4.357810 0.797398
4.359992 0.799274
4.362178 0.801155
4.364367 0.803039
4.366561 0.804929
4.368758 0.806822
4.370959 0.808720
4.373163 0.810622
4.375372 0.812529
4.377585 0.814440
4.379801 0.816355
4.382021 0.818275
4.384246 0.820199
4.386474 0.822127
4.388706 0.824060
4.390942 0.825998
4.393183 0.827939
4.395427 0.829885
4.397675 0.831836
4.399928 0.833791
4.402185 0.835750
4.404445 0.837713
4.406711 0.839682
4.408980 0.841654
4.411253 0.843631
4.413531 0.845612
4.415813 0.847598
4.418099 0.849588
4.420390 0.851582
4.422685 0.853581
4.424985 0.855585
4.427288 0.857593
4.429597 0.859605
4.431909 0.861622
4.434226 0.863643
4.436548 0.865668
4.438874 0.867698
4.441205 0.869732
4.443540 0.871771
4.445880 0.873815
4.448225 0.875862
4.450574 0.877915
4.452928 0.879971
4.455287 0.882032
4.457650 0.884098
4.460018 0.886168
4.462391 0.888242
4.464768 0.890321
4.467151 0.892405
4.469538 0.894492
4.471930 0.896585
4.474327 0.898681
4.476729 0.900783
4.479136 0.902888
4.481548 0.904999
4.483964 0.907113
4.486386 0.909233
4.488813 0.911356
4.491245 0.913484
4.493682 0.915617
4.496124 0.917754
4.498572 0.919896
4.501024 0.922042
4.503482 0.924193
4.505944 0.926348
4.508413 0.928507
4.510886 0.930672
4.513365 0.932840
4.515848 0.935013
4.518338 0.937191
4.520832 0.939373
4.523332 0.941560
4.525838 0.943751
4.528349 0.945947
4.530865 0.948147
4.533387 0.950352
4.535914 0.952562
4.538447 0.954776
4.540985 0.956994
4.543529 0.959217
4.546079 0.961445
4.548634 0.963677
4.551195 0.965913
4.553761 0.968155
4.556333 0.970400
4.558911 0.972651
4.561495 0.974905
4.564084 0.977165
4.566680 0.979429
4.569281 0.981697
4.571888 0.983970
4.574501 0.986248
4.577119 0.988530
4.579744 0.990817
4.582375 0.993109
4.585011 0.995405
4.587654 0.997705
4.590302 1.000010
4.592941 1.002317
4.595553 1.004622
